state,created
unknown,"2016-12-16 19:33:22.148945"
unknown,"2016-12-16 19:48:11.516207"
5.4,"2017-09-25 11:45:21.585695"
5.7,"2017-09-25 11:55:41.607257"
5.4,"2017-09-25 12:05:30.726770"
5.7,"2017-09-25 12:15:19.583320"
5.4,"2017-09-25 12:20:29.582412"
5.7,"2017-09-25 12:30:18.592491"
0.0,"2017-09-25 12:40:38.608529"
5.2,"2017-09-25 12:45:48.612395"
5.4,"2017-09-25 12:50:27.633423"
6.0,"2017-09-25 13:00:47.625298"
4.3,"2017-09-25 13:05:26.647318"
5.7,"2017-09-25 13:10:36.624473"
5.2,"2017-09-25 13:20:25.575986"
5.7,"2017-09-25 13:25:35.585385"
5.4,"2017-09-25 13:30:45.622030"
4.3,"2017-09-25 13:35:24.614952"
4.1,"2017-09-25 13:40:34.615290"
5.2,"2017-09-25 13:55:33.606269"
4.9,"2017-09-25 14:00:43.600788"
4.1,"2017-09-25 14:05:22.621326"
4.6,"2017-09-25 14:10:32.631807"
4.1,"2017-09-25 14:15:42.616251"
3.8,"2017-09-25 14:20:21.625537"
4.3,"2017-09-25 14:25:31.610427"
4.6,"2017-09-25 14:35:20.618222"
5.4,"2017-09-25 14:40:30.748659"
6.0,"2017-09-25 14:45:40.605747"
4.1,"2017-09-25 14:50:19.617006"
6.0,"2017-09-25 14:55:29.640175"
5.4,"2017-09-25 15:00:39.587877"
4.1,"2017-09-25 15:05:18.614947"
5.7,"2017-09-25 15:10:28.621632"
3.8,"2017-09-25 15:15:38.604652"
4.3,"2017-09-25 15:30:37.610727"
5.7,"2017-09-25 15:35:47.575373"
4.1,"2017-09-25 15:40:26.612424"
4.6,"2017-09-25 15:45:36.595231"
4.3,"2017-09-25 15:50:46.592104"
5.7,"2017-09-25 15:55:25.584664"
6.0,"2017-09-25 16:00:35.612023"
3.5,"2017-09-25 16:05:45.653504"
5.7,"2017-09-25 16:10:24.579576"
6.0,"2017-09-25 16:30:33.633279"
5.7,"2017-09-25 16:40:22.592800"
6.0,"2017-09-25 16:45:32.592726"
5.7,"2017-09-25 17:00:31.626903"
5.2,"2017-09-25 17:10:20.578941"
5.7,"2017-09-25 17:15:30.717911"
5.4,"2017-09-25 17:20:40.581085"
6.0,"2017-09-25 17:25:19.602703"
5.2,"2017-09-25 17:35:39.612397"
5.4,"2017-09-25 17:40:18.600562"
5.7,"2017-09-25 17:50:38.592896"
5.2,"2017-09-25 18:05:37.613064"
5.7,"2017-09-25 18:10:47.606929"
6.0,"2017-09-25 18:20:36.583157"
5.7,"2017-09-25 18:30:25.595197"
4.9,"2017-09-25 18:35:35.617272"
5.7,"2017-09-25 18:40:45.576427"
5.4,"2017-09-25 18:45:24.581773"
5.7,"2017-09-25 18:50:34.573661"
5.2,"2017-09-25 18:55:44.608705"
6.0,"2017-09-25 19:00:23.593716"
5.7,"2017-09-25 19:05:33.613084"
6.0,"2017-09-25 19:10:43.575574"
5.7,"2017-09-25 19:15:22.600945"
5.4,"2017-09-25 19:30:21.619401"
5.7,"2017-09-25 19:40:41.599231"
5.4,"2017-09-25 19:45:20.595987"
4.6,"2017-09-25 19:50:30.770698"
5.4,"2017-09-25 19:55:40.636350"
5.7,"2017-09-25 20:05:29.601215"
5.4,"2017-09-25 20:10:39.609733"
6.0,"2017-09-25 20:15:18.614833"
5.7,"2017-09-25 20:20:28.611792"
5.4,"2017-09-25 20:25:38.609598"
5.7,"2017-09-25 20:35:27.635164"
4.9,"2017-09-25 20:40:37.583404"
5.2,"2017-09-25 20:45:47.586673"
5.4,"2017-09-25 20:50:26.595789"
5.7,"2017-09-25 20:55:36.853186"
5.2,"2017-09-25 21:05:25.764041"
5.4,"2017-09-25 21:10:35.593692"
5.7,"2017-09-25 21:15:45.611993"
5.4,"2017-09-25 21:30:44.610243"
5.7,"2017-09-25 21:40:33.602198"
5.4,"2017-09-25 21:50:22.583989"
0.0,"2017-09-25 21:56:03.611194"
5.7,"2017-09-25 22:00:42.590090"
5.2,"2017-09-25 22:05:21.606009"
5.4,"2017-09-25 22:10:31.593922"
6.0,"2017-09-25 22:15:41.608601"
5.2,"2017-09-25 22:20:20.588681"
5.4,"2017-09-25 22:25:30.738322"
6.0,"2017-09-25 22:30:40.601255"
5.4,"2017-09-25 22:35:19.583340"
5.7,"2017-09-25 22:45:39.614954"
6.0,"2017-09-25 22:50:18.590970"
5.7,"2017-09-25 22:55:28.584627"
4.3,"2017-09-25 23:00:38.600301"
5.7,"2017-09-25 23:10:27.592552"
5.4,"2017-09-25 23:15:37.625627"
0,"2017-09-25 23:21:18.572015"
5.7,"2017-09-25 23:25:26.580188"
4.6,"2017-09-25 23:35:46.585797"
5.7,"2017-09-25 23:40:25.612829"
5.4,"2017-09-25 23:45:35.617436"
5.2,"2017-09-25 23:50:45.583209"
5.7,"2017-09-25 23:55:24.599157"
5.4,"2017-09-26 00:00:34.605994"
5.7,"2017-09-26 00:05:44.582045"
4.6,"2017-09-26 00:10:23.611044"
5.4,"2017-09-26 00:15:33.611778"
4.1,"2017-09-26 00:20:43.603521"
3.5,"2017-09-26 00:25:22.613372"
3.3,"2017-09-26 00:30:32.609522"
3.0,"2017-09-26 00:35:42.607903"
2.2,"2017-09-26 00:40:21.592262"
2.7,"2017-09-26 00:45:31.606791"
3.0,"2017-09-26 00:50:41.599426"
0.0,"2017-09-26 00:55:20.583343"
4.1,"2017-09-26 01:00:30.771755"
3.8,"2017-09-26 01:05:40.596658"
0,"2017-09-26 01:10:50.580999"
4.9,"2017-09-26 01:25:49.627930"
0,"2017-09-26 01:30:59.575136"
4.6,"2017-09-26 01:40:48.608183"
0,"2017-09-26 01:45:58.602433"
4.6,"2017-09-26 01:50:37.582535"
0,"2017-09-26 01:55:47.608209"
3.0,"2017-09-26 02:15:49.245398"
0,"2017-09-26 02:20:58.245968"
4.1,"2017-09-26 02:26:05.534987"
3.8,"2017-09-26 02:30:44.538595"
3.5,"2017-09-26 02:35:54.500618"
0,"2017-09-26 02:41:04.506301"
3.3,"2017-09-26 02:45:43.535169"
3.5,"2017-09-26 02:50:22.526927"
3.3,"2017-09-26 02:55:32.529518"
3.5,"2017-09-26 03:00:42.524736"
1.9,"2017-09-26 03:05:52.545200"
3.5,"2017-09-26 03:11:33.539285"
0,"2017-09-26 03:15:41.533551"
2.4,"2017-09-26 03:20:20.521919"
3.0,"2017-09-26 03:25:30.637352"
2.4,"2017-09-26 03:30:40.538454"
3.3,"2017-09-26 03:35:19.526726"
4.1,"2017-09-26 03:40:29.525823"
3.5,"2017-09-26 03:45:39.512547"
4.1,"2017-09-26 03:50:18.497737"
4.3,"2017-09-26 03:55:28.537189"
3.8,"2017-09-26 04:00:38.524355"
3.3,"2017-09-26 04:30:36.510787"
3.8,"2017-09-26 04:35:46.532301"
3.3,"2017-09-26 04:40:25.523444"
4.1,"2017-09-26 04:45:35.525379"
4.3,"2017-09-26 04:50:45.541165"
4.1,"2017-09-26 05:00:34.522016"
4.3,"2017-09-26 05:05:44.523371"
5.2,"2017-09-26 05:15:33.521544"
4.6,"2017-09-26 05:20:43.539995"
4.9,"2017-09-26 05:25:22.512673"
4.6,"2017-09-26 05:30:32.523305"
4.3,"2017-09-26 05:35:42.547349"
4.6,"2017-09-26 05:45:31.528862"
4.9,"2017-09-26 06:15:29.510951"
4.6,"2017-09-26 06:20:39.523801"
5.7,"2017-09-26 06:25:18.537418"
6.0,"2017-09-26 06:35:38.525222"
5.7,"2017-09-26 06:40:48.521235"
6.0,"2017-09-26 06:45:27.537629"
5.7,"2017-09-26 06:50:37.519003"
6.0,"2017-09-26 07:10:46.538318"
6.2,"2017-09-26 07:15:25.537668"
6.0,"2017-09-26 07:20:35.511210"
5.7,"2017-09-26 07:25:45.549908"
5.4,"2017-09-26 07:30:24.516042"
2.7,"2017-09-26 07:35:34.531438"
1.6,"2017-09-26 07:40:44.533373"
1.9,"2017-09-26 07:50:33.527882"
1.6,"2017-09-26 07:55:43.510991"
1.9,"2017-09-26 08:00:22.540982"
2.4,"2017-09-26 08:05:32.547507"
3.0,"2017-09-26 08:10:42.535778"
2.4,"2017-09-26 08:15:21.536840"
6.0,"2017-09-26 08:20:31.529862"
5.4,"2017-09-26 08:25:41.521050"
6.0,"2017-09-26 08:30:20.540226"
5.7,"2017-09-26 08:40:40.522957"
6.0,"2017-09-26 08:50:29.534551"
5.7,"2017-09-26 08:55:39.549840"
5.4,"2017-09-26 09:00:18.538843"
5.7,"2017-09-26 09:05:28.513042"
5.4,"2017-09-26 09:15:48.542456"
6.0,"2017-09-26 09:20:27.532470"
5.7,"2017-09-26 09:30:47.546259"
5.4,"2017-09-26 09:45:46.528033"
6.0,"2017-09-26 09:50:25.545455"
5.4,"2017-09-26 09:55:35.509773"
6.0,"2017-09-26 10:00:45.526651"
5.7,"2017-09-26 10:05:24.515183"
5.4,"2017-09-26 10:15:44.507235"
5.7,"2017-09-26 10:20:23.526228"
6.0,"2017-09-26 10:25:33.541148"
5.7,"2017-09-26 10:30:43.530527"
5.4,"2017-09-26 10:35:22.551939"
5.7,"2017-09-26 10:45:42.542651"
6.0,"2017-09-26 10:55:31.545578"
5.7,"2017-09-26 11:05:20.526735"
6.0,"2017-09-26 11:10:30.677760"
5.7,"2017-09-26 11:15:40.553378"
0.0,"2017-09-26 11:45:38.531836"
5.4,"2017-09-26 11:50:48.532607"
6.0,"2017-09-26 12:00:37.524522"
5.7,"2017-09-26 12:05:47.504918"
3.8,"2017-09-26 12:30:35.536587"
5.7,"2017-09-26 12:40:24.531305"
4.1,"2017-09-26 12:45:34.534036"
4.6,"2017-09-26 12:50:44.515388"
5.7,"2017-09-26 12:55:23.528411"
4.6,"2017-09-26 13:00:33.514341"
4.3,"2017-09-26 13:05:43.499603"
3.5,"2017-09-26 13:10:22.520719"
5.7,"2017-09-26 13:15:32.523491"
6.0,"2017-09-26 13:20:42.534681"
5.7,"2017-09-26 13:25:21.506542"
6.0,"2017-09-26 13:35:41.513010"
5.7,"2017-09-26 13:40:20.540381"
6.0,"2017-09-26 13:50:40.558146"
5.4,"2017-09-26 13:55:19.509520"
6.0,"2017-09-26 14:00:29.516058"
5.7,"2017-09-26 14:05:39.532444"
6.0,"2017-09-26 14:10:49.510689"
5.7,"2017-09-26 14:20:38.540997"
5.2,"2017-09-26 14:25:48.523449"
4.3,"2017-09-26 14:30:27.550157"
5.7,"2017-09-26 14:35:37.532403"
5.4,"2017-09-26 14:40:47.517075"
5.7,"2017-09-26 14:45:26.522087"
5.4,"2017-09-26 15:00:25.512039"
3.8,"2017-09-26 15:05:35.524121"
5.4,"2017-09-26 15:10:45.510151"
3.8,"2017-09-26 15:15:24.524999"
4.1,"2017-09-26 15:20:34.521687"
6.0,"2017-09-26 15:25:44.522833"
5.7,"2017-09-26 15:30:23.549082"
6.0,"2017-09-26 15:35:33.523354"
5.7,"2017-09-26 15:40:43.511776"
6.0,"2017-09-26 15:45:22.531167"
5.4,"2017-09-26 15:50:32.533561"
5.7,"2017-09-26 16:05:31.507560"
4.3,"2017-09-26 16:10:41.521492"
6.0,"2017-09-26 16:15:20.536447"
5.7,"2017-09-26 16:20:30.643984"
5.4,"2017-09-26 16:25:40.531346"
4.9,"2017-09-26 16:30:19.526735"
4.6,"2017-09-26 16:35:29.535381"
6.0,"2017-09-26 16:40:39.548736"
5.2,"2017-09-26 16:45:18.523672"
6.0,"2017-09-26 16:50:28.506162"
5.4,"2017-09-26 16:55:38.515093"
5.7,"2017-09-26 17:00:48.504818"
4.1,"2017-09-26 17:05:27.525935"
5.4,"2017-09-26 17:10:37.529242"
0,"2017-09-26 17:20:26.540873"
5.7,"2017-09-26 17:25:36.551612"
5.4,"2017-09-26 17:40:35.531152"
5.2,"2017-09-26 17:45:45.535635"
5.7,"2017-09-26 17:50:24.513522"
5.4,"2017-09-26 17:55:34.522656"
6.0,"2017-09-26 18:00:44.507468"
5.2,"2017-09-26 18:05:23.523590"
6.0,"2017-09-26 18:20:22.522634"
4.9,"2017-09-26 18:25:32.537507"
5.4,"2017-09-26 18:30:42.520180"
5.2,"2017-09-26 18:35:21.512252"
6.0,"2017-09-26 18:40:31.518554"
5.7,"2017-09-26 18:45:41.528686"
5.4,"2017-09-26 18:50:20.505672"
5.2,"2017-09-26 19:05:19.529224"
5.4,"2017-09-26 19:15:39.504816"
4.9,"2017-09-26 19:20:49.537527"
5.4,"2017-09-26 19:25:28.517717"
4.3,"2017-09-26 19:30:38.517897"
6.0,"2017-09-26 19:35:48.519890"
5.7,"2017-09-26 19:40:27.540207"
6.0,"2017-09-26 19:45:37.534274"
5.4,"2017-09-26 19:50:47.537553"
5.7,"2017-09-26 19:55:26.516401"
5.4,"2017-09-26 20:00:36.546039"
6.0,"2017-09-26 20:05:46.502172"
5.7,"2017-09-26 20:10:25.512793"
0.0,"2017-09-26 20:15:35.522007"
6.0,"2017-09-26 20:20:45.519490"
5.2,"2017-09-26 20:25:24.550393"
5.4,"2017-09-26 20:30:34.534867"
0.0,"2017-09-26 20:55:22.533351"
5.7,"2017-09-26 21:00:32.512468"
6.0,"2017-09-26 21:05:42.511434"
5.7,"2017-09-26 21:10:21.507777"
5.2,"2017-09-26 21:15:31.521692"
5.4,"2017-09-26 21:20:41.522847"
5.7,"2017-09-26 21:25:20.501536"
4.9,"2017-09-26 21:35:40.532160"
4.6,"2017-09-26 21:40:19.538070"
5.7,"2017-09-26 21:45:29.541908"
3.5,"2017-09-26 21:50:39.549094"
5.4,"2017-09-26 21:55:18.531224"
6.0,"2017-09-26 22:00:28.528215"
5.7,"2017-09-26 22:05:38.533382"
5.4,"2017-09-26 22:10:48.506467"
0,"2017-09-26 22:15:27.498568"
5.7,"2017-09-26 22:20:37.545406"
6.0,"2017-09-26 22:30:26.523948"
5.7,"2017-09-26 22:35:36.524928"
6.0,"2017-09-26 22:40:46.520335"
5.7,"2017-09-26 22:45:25.502899"
6.0,"2017-09-26 22:50:35.534413"
5.7,"2017-09-26 22:55:45.512447"
6.0,"2017-09-26 23:00:24.510005"
5.4,"2017-09-26 23:05:34.530198"
5.7,"2017-09-26 23:25:43.531719"
6.0,"2017-09-26 23:30:22.519049"
5.7,"2017-09-26 23:35:32.523513"
5.4,"2017-09-26 23:45:21.526834"
4.1,"2017-09-26 23:55:41.524596"
5.2,"2017-09-27 00:00:20.541573"
2.4,"2017-09-27 00:05:30.665500"
4.6,"2017-09-27 00:10:40.526156"
5.2,"2017-09-27 00:15:19.530448"
5.4,"2017-09-27 00:20:29.538893"
0,"2017-09-27 00:25:08.527998"
4.1,"2017-09-27 00:30:18.509739"
5.2,"2017-09-27 00:35:28.515665"
5.4,"2017-09-27 00:40:38.514016"
5.7,"2017-09-27 00:45:48.517477"
4.9,"2017-09-27 00:50:27.540677"
5.7,"2017-09-27 00:55:37.521021"
5.2,"2017-09-27 01:05:26.510857"
4.9,"2017-09-27 01:15:46.519221"
4.6,"2017-09-27 01:20:25.550739"
5.2,"2017-09-27 01:25:35.533563"
4.9,"2017-09-27 01:30:45.505893"
5.7,"2017-09-27 01:35:24.528374"
3.5,"2017-09-27 01:40:34.513248"
2.2,"2017-09-27 01:45:44.534362"
3.3,"2017-09-27 01:55:33.531850"
5.7,"2017-09-27 02:00:43.521763"
5.4,"2017-09-27 02:05:22.541540"
4.6,"2017-09-27 02:10:32.499587"
0,"2017-09-27 02:20:21.537764"
3.8,"2017-09-27 02:25:31.523679"
3.3,"2017-09-27 02:30:41.499050"
2.4,"2017-09-27 02:35:51.535990"
4.6,"2017-09-27 02:40:30.654957"
2.2,"2017-09-27 02:45:40.528130"
4.6,"2017-09-27 02:50:19.509468"
4.3,"2017-09-27 02:55:29.519710"
3.8,"2017-09-27 03:00:39.516665"
4.6,"2017-09-27 03:05:18.541041"
4.3,"2017-09-27 03:10:28.542554"
2.4,"2017-09-27 03:15:38.512200"
1.6,"2017-09-27 03:20:48.543147"
1.9,"2017-09-27 03:25:27.531988"
2.2,"2017-09-27 03:30:37.517890"
2.4,"2017-09-27 03:35:47.503973"
0,"2017-09-27 03:40:26.535459"
0.0,"2017-09-27 03:45:35.535497"
2.2,"2017-09-27 03:50:45.527210"
1.4,"2017-09-27 03:55:24.519786"
3.0,"2017-09-27 04:00:34.528767"
0,"2017-09-27 04:05:13.534334"
4.1,"2017-09-27 04:10:54.506633"
5.4,"2017-09-27 04:15:33.521091"
5.7,"2017-09-27 04:25:22.505536"
5.4,"2017-09-27 04:30:32.546753"
4.3,"2017-09-27 04:35:42.534629"
6.0,"2017-09-27 04:40:21.500787"
0,"2017-09-27 04:45:31.524576"
5.2,"2017-09-27 04:55:20.507091"
5.7,"2017-09-27 05:00:30.646914"
5.2,"2017-09-27 05:15:29.510380"
4.6,"2017-09-27 05:25:18.510964"
3.8,"2017-09-27 05:30:28.540794"
4.6,"2017-09-27 05:35:38.537257"
5.2,"2017-09-27 05:40:48.516667"
4.3,"2017-09-27 05:45:27.536458"
0,"2017-09-27 05:52:10.523778"
0.0,"2017-09-27 07:35:30.638937"
0,"2017-09-27 07:45:50.525496"
5.7,"2017-09-27 07:50:29.524804"
0,"2017-09-27 07:55:39.524230"
0.0,"2017-09-27 08:20:58.499470"
0,"2017-09-27 08:26:08.509758"
5.4,"2017-09-27 08:30:47.537223"
0,"2017-09-27 08:35:57.501324"
3.5,"2017-09-27 08:46:12.219180"
0,"2017-09-27 08:50:49.473145"
3.8,"2017-09-27 09:06:12.840799"
0,"2017-09-27 09:10:50.172613"
6.0,"2017-09-27 09:25:39.004730"
0,"2017-09-27 09:30:17.984570"
5.7,"2017-09-27 09:35:27.995518"
6.0,"2017-09-27 09:55:36.966627"
5.7,"2017-09-27 10:00:47.007767"
5.4,"2017-09-27 10:05:57.000076"
0,"2017-09-27 10:11:06.952918"
5.4,"2017-09-27 10:50:53.972426"
0,"2017-09-27 10:55:32.996709"
5.7,"2017-09-27 11:00:42.992222"
5.4,"2017-09-27 11:05:52.994540"
4.9,"2017-09-27 11:10:31.984503"
5.2,"2017-09-27 11:15:41.999355"
0,"2017-09-27 11:20:20.959307"
5.2,"2017-09-27 11:25:31.508970"
5.4,"2017-09-27 11:30:40.996480"
5.2,"2017-09-27 11:35:50.991905"
0,"2017-09-27 11:40:29.953031"
5.2,"2017-09-27 12:00:38.969482"
0,"2017-09-27 12:05:17.507167"
5.2,"2017-09-27 12:15:36.962555"
0,"2017-09-27 12:20:46.953781"
5.4,"2017-09-27 12:25:56.639458"
4.3,"2017-09-27 12:30:35.090872"
4.1,"2017-09-27 12:35:45.119871"
5.7,"2017-09-27 12:40:55.150144"
4.6,"2017-09-27 12:50:44.123402"
3.0,"2017-09-27 12:55:54.138277"
4.9,"2017-09-27 13:00:32.520010"
3.0,"2017-09-27 13:05:42.524441"
3.5,"2017-09-27 13:10:52.497218"
5.7,"2017-09-27 13:15:31.491779"
6.0,"2017-09-27 13:30:30.681672"
5.4,"2017-09-27 13:35:40.527943"
5.7,"2017-09-27 13:45:29.521955"
5.4,"2017-09-27 14:06:08.530016"
6.0,"2017-09-27 14:10:47.529312"
0,"2017-09-27 14:15:26.487990"
5.7,"2017-09-27 14:45:55.499567"
0,"2017-09-27 14:51:05.531048"
5.7,"2017-09-27 15:40:41.538839"
5.4,"2017-09-27 15:45:51.501101"
5.7,"2017-09-27 15:50:30.661867"
5.4,"2017-09-27 16:06:00.190812"
5.2,"2017-09-27 16:10:39.180543"
5.7,"2017-09-27 16:15:49.205796"
0,"2017-09-27 16:20:57.896382"
5.2,"2017-09-27 16:26:05.287792"
0,"2017-09-27 16:30:42.116570"
5.7,"2017-09-27 16:40:28.195544"
0,"2017-09-27 16:50:48.168462"
5.7,"2017-09-27 17:20:40.259409"
6.0,"2017-09-27 17:25:50.206237"
5.4,"2017-09-27 17:30:29.177014"
0,"2017-09-27 17:35:39.193184"
5.4,"2017-09-27 17:40:49.196046"
0,"2017-09-27 17:45:28.162497"
5.7,"2017-09-27 17:50:38.168173"
0,"2017-09-27 17:55:46.968002"
5.4,"2017-09-27 18:05:34.812680"
0,"2017-09-27 18:10:44.787554"
5.4,"2017-09-27 19:20:29.167299"
5.7,"2017-09-27 19:25:39.179805"
5.4,"2017-09-27 19:30:49.163625"
0,"2017-09-27 19:35:28.152578"
5.4,"2017-09-27 19:45:48.175245"
0,"2017-09-27 19:50:27.188883"
5.4,"2017-09-27 20:00:47.175489"
0,"2017-09-27 20:10:36.166393"
4.9,"2017-09-27 20:40:34.233954"
5.2,"2017-09-27 20:45:44.171073"
5.4,"2017-09-27 20:50:53.747408"
0,"2017-09-27 20:55:32.748805"
5.4,"2017-09-27 21:00:42.753047"
5.7,"2017-09-27 21:05:52.759401"
5.4,"2017-09-27 21:10:31.761319"
0,"2017-09-27 21:15:41.742820"
4.3,"2017-09-27 21:20:51.730672"
5.2,"2017-09-27 21:25:30.905145"
5.4,"2017-09-27 21:30:41.186224"
5.2,"2017-09-27 21:35:50.744725"
5.4,"2017-09-27 21:40:29.755135"
5.2,"2017-09-27 21:55:59.757644"
5.7,"2017-09-27 22:00:38.750243"
5.2,"2017-09-27 22:05:48.760419"
5.4,"2017-09-27 22:10:27.759507"
5.2,"2017-09-27 22:15:37.767070"
4.9,"2017-09-27 22:20:47.759051"
5.2,"2017-09-27 22:25:57.739572"
6.0,"2017-09-27 22:30:36.932098"
0,"2017-09-27 22:35:15.745831"
4.9,"2017-09-27 22:45:35.763796"
5.4,"2017-09-27 22:50:45.737647"
6.0,"2017-09-27 22:55:24.732187"
5.4,"2017-09-27 23:00:34.758116"
4.1,"2017-09-27 23:05:43.650739"
5.4,"2017-09-27 23:10:53.656553"
5.7,"2017-09-27 23:15:31.637490"
5.2,"2017-09-27 23:20:41.654288"
5.7,"2017-09-27 23:25:51.661456"
4.6,"2017-09-27 23:35:40.651020"
5.7,"2017-09-27 23:40:50.640432"
5.4,"2017-09-27 23:46:00.662758"
0,"2017-09-27 23:50:39.646300"
4.6,"2017-09-28 01:10:42.441958"
5.7,"2017-09-28 01:15:52.481524"
4.6,"2017-09-28 01:20:31.467588"
4.3,"2017-09-28 01:25:41.475414"
4.1,"2017-09-28 01:30:51.455360"
6.0,"2017-09-28 01:35:30.605381"
5.7,"2017-09-28 02:00:18.464011"
6.2,"2017-09-28 02:20:27.473725"
5.7,"2017-09-28 02:25:37.478634"
5.4,"2017-09-28 02:50:56.743147"
5.7,"2017-09-28 02:55:33.669186"
5.4,"2017-09-28 03:00:43.670590"
4.3,"2017-09-28 03:10:32.648995"
3.8,"2017-09-28 03:15:42.648873"
0.0,"2017-09-28 03:25:31.694226"
6.0,"2017-09-28 03:30:41.690708"
5.2,"2017-09-28 03:35:20.689923"
5.7,"2017-09-28 03:40:30.853025"
4.6,"2017-09-28 03:45:40.665559"
5.7,"2017-09-28 03:50:19.679210"
2.7,"2017-09-28 03:55:29.675442"
1.6,"2017-09-28 04:00:39.687502"
1.9,"2017-09-28 04:15:38.689199"
0,"2017-09-28 04:20:48.679123"
3.3,"2017-09-28 04:25:27.700357"
0,"2017-09-28 04:35:47.649407"
2.4,"2017-09-28 04:40:26.651256"
2.7,"2017-09-28 04:45:36.695072"
5.2,"2017-09-28 04:55:56.695013"
5.4,"2017-09-28 05:00:35.684527"
6.0,"2017-09-28 05:05:45.650133"
5.7,"2017-09-28 05:10:24.671022"
5.4,"2017-09-28 05:15:34.692377"
0,"2017-09-28 05:20:44.672647"
5.7,"2017-09-28 05:40:22.648414"
5.4,"2017-09-28 05:45:32.680886"
5.7,"2017-09-28 05:55:21.686210"
5.4,"2017-09-28 06:10:20.681456"
5.7,"2017-09-28 06:15:30.842877"
5.4,"2017-09-28 06:30:29.678381"
5.7,"2017-09-28 06:35:39.699419"
5.4,"2017-09-28 06:50:38.670271"
5.7,"2017-09-28 06:55:48.651984"
5.4,"2017-09-28 07:05:37.651268"
5.7,"2017-09-28 07:15:26.732571"
5.4,"2017-09-28 07:30:25.649243"
5.7,"2017-09-28 07:40:45.697262"
5.4,"2017-09-28 07:50:34.730540"
5.7,"2017-09-28 07:55:44.675135"
5.2,"2017-09-28 08:00:54.686577"
5.7,"2017-09-28 08:05:33.685892"
5.4,"2017-09-28 08:35:31.691132"
3.8,"2017-09-28 08:50:30.797703"
5.4,"2017-09-28 08:55:40.685633"
6.0,"2017-09-28 09:00:19.654498"
4.9,"2017-09-28 09:05:29.679638"
5.4,"2017-09-28 09:10:39.673964"
5.7,"2017-09-28 09:15:49.695169"
6.0,"2017-09-28 09:20:28.653795"
5.4,"2017-09-28 09:25:38.665841"
5.7,"2017-09-28 09:35:27.681017"
6.0,"2017-09-28 09:40:37.689032"
5.7,"2017-09-28 09:45:47.691972"
5.4,"2017-09-28 09:50:26.703709"
5.7,"2017-09-28 09:55:36.665401"
5.4,"2017-09-28 10:00:46.665420"
5.7,"2017-09-28 10:05:56.660913"
5.4,"2017-09-28 10:10:35.710886"
5.7,"2017-09-28 10:15:45.669319"
5.2,"2017-09-28 10:25:34.701354"
5.4,"2017-09-28 10:30:44.686193"
5.7,"2017-09-28 10:35:54.658866"
5.4,"2017-09-28 10:40:33.688671"
0.0,"2017-09-28 10:45:43.682920"
5.4,"2017-09-28 10:50:53.686852"
5.7,"2017-09-28 11:00:42.694412"
5.4,"2017-09-28 11:05:21.675961"
5.7,"2017-09-28 11:15:41.711585"
5.4,"2017-09-28 11:20:50.661867"
5.7,"2017-09-28 11:35:49.665047"
5.4,"2017-09-28 11:55:27.698944"
3.5,"2017-09-28 12:00:37.218840"
5.7,"2017-09-28 12:05:47.214055"
0,"2017-09-28 12:15:36.202525"
4.6,"2017-09-28 12:25:25.244301"
5.7,"2017-09-28 12:30:35.247439"
4.6,"2017-09-28 12:35:44.749011"
5.2,"2017-09-28 12:40:54.781513"
4.1,"2017-09-28 12:45:33.791530"
5.2,"2017-09-28 12:50:43.757838"
3.0,"2017-09-28 12:55:22.762406"
4.1,"2017-09-28 13:00:32.744094"
5.4,"2017-09-28 13:10:21.738556"
5.7,"2017-09-28 13:15:31.771061"
4.3,"2017-09-28 13:20:41.775206"
5.7,"2017-09-28 13:25:20.763527"
6.0,"2017-09-28 13:45:29.795261"
5.4,"2017-09-28 13:50:39.759763"
5.7,"2017-09-28 13:55:18.757921"
6.0,"2017-09-28 14:15:27.754193"
5.7,"2017-09-28 14:35:36.775293"
6.0,"2017-09-28 14:40:46.748569"
5.7,"2017-09-28 14:45:25.740219"
0.0,"2017-09-28 14:50:35.763570"
6.0,"2017-09-28 14:55:45.745273"
5.7,"2017-09-28 15:00:24.769971"
6.0,"2017-09-28 15:15:23.747418"
5.7,"2017-09-28 15:20:33.795491"
6.0,"2017-09-28 15:25:43.802248"
5.7,"2017-09-28 15:35:32.770833"
5.4,"2017-09-28 16:15:19.805465"
5.7,"2017-09-28 16:20:29.753694"
5.4,"2017-09-28 16:45:48.777455"
5.7,"2017-09-28 16:50:27.760609"
5.4,"2017-09-28 17:00:47.750563"
5.7,"2017-09-28 17:05:26.747012"
6.0,"2017-09-28 17:35:24.772766"
6.5,"2017-09-28 17:40:34.778214"
5.7,"2017-09-28 17:45:44.788327"
6.0,"2017-09-28 17:50:23.755702"
6.5,"2017-09-28 18:00:43.786014"
6.0,"2017-09-28 18:05:22.767415"
2.7,"2017-09-28 18:15:42.738028"
6.2,"2017-09-28 18:20:21.751143"
0.0,"2017-09-28 18:25:31.789865"
6.2,"2017-09-28 18:30:41.766933"
5.7,"2017-09-28 18:35:19.823882"
6.0,"2017-09-28 18:40:29.854865"
6.2,"2017-09-28 18:45:39.864450"
5.2,"2017-09-28 18:50:18.823589"
5.7,"2017-09-28 18:55:28.818637"
0,"2017-09-28 19:00:38.848058"
5.2,"2017-09-28 19:05:48.840788"
0,"2017-09-28 19:10:58.831801"
